07/06/2024 12:00:00 AM,N Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/06/2024 12:00:00 AM,Northeast,VEHICLE - STOLEN,0,
07/06/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/06/2024 12:00:00 AM,Central,PICKPOCKET,46,M
07/06/2024 12:00:00 AM,Mission,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,F
07/06/2024 12:00:00 AM,Wilshire,BURGLARY FROM VEHICLE,76,F
07/06/2024 12:00:00 AM,Mission,SHOPLIFTING - PETTY THEFT ($950 & UNDER),20,F
07/06/2024 12:00:00 AM,Harbor,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,Pacific,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,F
07/07/2024 12:00:00 AM,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),32,M
07/07/2024 12:00:00 AM,Olympic,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,F
07/07/2024 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),37,F
07/07/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/07/2024 12:00:00 AM,Hollenbeck,PICKPOCKET,26,M
07/07/2024 12:00:00 AM,Mission,BATTERY - SIMPLE ASSAULT,24,F
07/07/2024 12:00:00 AM,Pacific,THEFT PLAIN - PETTY ($950 & UNDER),30,F
07/07/2024 12:00:00 AM,West LA,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,
07/07/2024 12:00:00 AM,West LA,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,Olympic,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,Pacific,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,M
07/07/2024 12:00:00 AM,Newton,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,26,F
07/07/2024 12:00:00 AM,Mission,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/07/2024 12:00:00 AM,N Hollywood,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,Central,THEFT PLAIN - PETTY ($950 & UNDER),43,M
07/07/2024 12:00:00 AM,Olympic,VEHICLE - STOLEN,0,
07/07/2024 12:00:00 AM,Central,PICKPOCKET,37,F
07/07/2024 12:00:00 AM,Southeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,F
07/08/2024 12:00:00 AM,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",44,M
07/08/2024 12:00:00 AM,Pacific,THEFT PLAIN - PETTY ($950 & UNDER),53,F
07/08/2024 12:00:00 AM,Devonshire,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",69,M
07/08/2024 12:00:00 AM,Pacific,THEFT PLAIN - PETTY ($950 & UNDER),49,F
07/08/2024 12:00:00 AM,Foothill,BURGLARY,76,F
07/08/2024 12:00:00 AM,Central,TRESPASSING,0,M
07/08/2024 12:00:00 AM,Pacific,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,M
07/08/2024 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/08/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",45,F
07/08/2024 12:00:00 AM,Southeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),31,F
07/08/2024 12:00:00 AM,Harbor,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/08/2024 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",23,X
07/08/2024 12:00:00 AM,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33,M
07/08/2024 12:00:00 AM,77th Street,VEHICLE - STOLEN,0,
07/08/2024 12:00:00 AM,Northeast,VANDALISM - MISDEAMEANOR ($399 OR UNDER),58,M
07/08/2024 12:00:00 AM,Pacific,BURGLARY FROM VEHICLE,26,F
07/08/2024 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),64,F
07/08/2024 12:00:00 AM,Pacific,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/08/2024 12:00:00 AM,Devonshire,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X
07/09/2024 12:00:00 AM,Pacific,VEHICLE - STOLEN,0,
07/09/2024 12:00:00 AM,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/09/2024 12:00:00 AM,Rampart,BURGLARY FROM VEHICLE,22,M
07/09/2024 12:00:00 AM,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/09/2024 12:00:00 AM,N Hollywood,TRESPASSING,0,X
07/09/2024 12:00:00 AM,Wilshire,VEHICLE - STOLEN,0,
07/09/2024 12:00:00 AM,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),47,M
07/09/2024 12:00:00 AM,Harbor,VEHICLE - STOLEN,0,
07/09/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",23,M
07/09/2024 12:00:00 AM,Southeast,VEHICLE - STOLEN,0,
07/09/2024 12:00:00 AM,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,F
07/09/2024 12:00:00 AM,N Hollywood,VEHICLE - STOLEN,0,
07/09/2024 12:00:00 AM,Central,BIKE - STOLEN,65,M
07/09/2024 12:00:00 AM,Devonshire,VEHICLE - STOLEN,0,
07/09/2024 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),23,X
07/09/2024 12:00:00 AM,Southeast,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",24,F
07/10/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/10/2024 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33,F
07/10/2024 12:00:00 AM,N Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X
07/10/2024 12:00:00 AM,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M
07/10/2024 12:00:00 AM,Van Nuys,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X
07/10/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,54,M
07/10/2024 12:00:00 AM,Topanga,VEHICLE - STOLEN,0,
07/10/2024 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,0,
07/10/2024 12:00:00 AM,Rampart,BURGLARY FROM VEHICLE,38,M
07/10/2024 12:00:00 AM,77th Street,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",43,F
07/10/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,61,F
07/10/2024 12:00:00 AM,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",48,F
07/10/2024 12:00:00 AM,Topanga,BURGLARY FROM VEHICLE,29,F
07/10/2024 12:00:00 AM,N Hollywood,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,
07/10/2024 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,0,
07/10/2024 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/10/2024 12:00:00 AM,Devonshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X
07/10/2024 12:00:00 AM,Topanga,VEHICLE - STOLEN,0,
07/10/2024 12:00:00 AM,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,M
07/10/2024 12:00:00 AM,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X
07/10/2024 12:00:00 AM,Southeast,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Mission,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",56,M
07/11/2024 12:00:00 AM,Southeast,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Pacific,BURGLARY FROM VEHICLE,42,F
07/11/2024 12:00:00 AM,Mission,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),30,F
07/11/2024 12:00:00 AM,Olympic,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/11/2024 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M
07/11/2024 12:00:00 AM,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M
07/11/2024 12:00:00 AM,Pacific,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,28,M
07/11/2024 12:00:00 AM,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,M
07/11/2024 12:00:00 AM,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/11/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",56,F
07/11/2024 12:00:00 AM,Wilshire,BIKE - STOLEN,21,M
07/11/2024 12:00:00 AM,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),30,F
07/11/2024 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,58,M
07/11/2024 12:00:00 AM,Wilshire,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Hollywood,TRESPASSING,0,X
07/11/2024 12:00:00 AM,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",34,F
07/11/2024 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),26,M
07/11/2024 12:00:00 AM,Topanga,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,M
07/11/2024 12:00:00 AM,N Hollywood,VEHICLE - STOLEN,0,
07/11/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,42,F
07/11/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/11/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/12/2024 12:00:00 AM,Pacific,BURGLARY FROM VEHICLE,24,M
07/12/2024 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/12/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/12/2024 12:00:00 AM,Central,THEFT PLAIN - PETTY ($950 & UNDER),0,X
07/12/2024 12:00:00 AM,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",59,F
07/12/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/12/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/12/2024 12:00:00 AM,N Hollywood,VEHICLE - STOLEN,0,
07/12/2024 12:00:00 AM,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/12/2024 12:00:00 AM,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),27,F
07/12/2024 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,21,M
07/12/2024 12:00:00 AM,Devonshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/12/2024 12:00:00 AM,Pacific,SHOPLIFTING - PETTY THEFT ($950 & UNDER),41,M
07/12/2024 12:00:00 AM,Hollenbeck,BURGLARY FROM VEHICLE,35,F
07/12/2024 12:00:00 AM,77th Street,VEHICLE - STOLEN,0,
07/12/2024 12:00:00 AM,Olympic,BURGLARY FROM VEHICLE,39,M
07/12/2024 12:00:00 AM,Mission,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/12/2024 12:00:00 AM,Central,PICKPOCKET,18,F
07/12/2024 12:00:00 AM,West LA,TRESPASSING,0,X
07/12/2024 12:00:00 AM,Foothill,VANDALISM - MISDEAMEANOR ($399 OR UNDER),60,M
07/12/2024 12:00:00 AM,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),44,F
07/13/2024 12:00:00 AM,West LA,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,
07/13/2024 12:00:00 AM,77th Street,VEHICLE - STOLEN,0,
07/13/2024 12:00:00 AM,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/13/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,40,M
07/13/2024 12:00:00 AM,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,X
07/13/2024 12:00:00 AM,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",45,M
07/13/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",20,F
07/13/2024 12:00:00 AM,Mission,THEFT PLAIN - PETTY ($950 & UNDER),48,M
07/13/2024 12:00:00 AM,Topanga,VEHICLE - STOLEN,0,
07/13/2024 12:00:00 AM,Southeast,THEFT PLAIN - PETTY ($950 & UNDER),41,F
07/13/2024 12:00:00 AM,Southwest,TRESPASSING,23,X
07/13/2024 12:00:00 AM,Southwest,VEHICLE - STOLEN,0,
07/13/2024 12:00:00 AM,Foothill,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/13/2024 12:00:00 AM,N Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/14/2024 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Wilshire,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,25,F
07/14/2024 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Wilshire,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Central,TRESPASSING,0,M
07/14/2024 12:00:00 AM,Harbor,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Devonshire,CHILD NEGLECT (SEE 300 W.I.C.),15,F
07/14/2024 12:00:00 AM,Devonshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X
07/14/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Rampart,PICKPOCKET,36,F
07/14/2024 12:00:00 AM,Mission,ROBBERY,28,M
07/14/2024 12:00:00 AM,Southeast,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Newton,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",39,F
07/14/2024 12:00:00 AM,Hollywood,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,34,M
07/14/2024 12:00:00 AM,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/14/2024 12:00:00 AM,N Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M
07/14/2024 12:00:00 AM,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),21,F
07/14/2024 12:00:00 AM,77th Street,ROBBERY,35,M
07/14/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,39,F
07/14/2024 12:00:00 AM,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50,F
07/14/2024 12:00:00 AM,77th Street,THEFT PLAIN - PETTY ($950 & UNDER),32,F
07/14/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/14/2024 12:00:00 AM,Pacific,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,F
07/14/2024 12:00:00 AM,Northeast,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Topanga,VEHICLE - STOLEN,0,
07/14/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",46,M
07/14/2024 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),23,X
07/15/2024 12:00:00 AM,Foothill,THEFT PLAIN - PETTY ($950 & UNDER),22,F
07/15/2024 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,84,M
07/15/2024 12:00:00 AM,Southwest,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",19,M
07/15/2024 12:00:00 AM,West LA,VEHICLE - STOLEN,0,
07/15/2024 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/15/2024 12:00:00 AM,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",52,F
07/15/2024 12:00:00 AM,Topanga,BURGLARY FROM VEHICLE,32,M
07/15/2024 12:00:00 AM,Hollywood,VEHICLE - STOLEN,0,
07/15/2024 12:00:00 AM,Pacific,VEHICLE - STOLEN,0,
07/15/2024 12:00:00 AM,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),25,F
07/15/2024 12:00:00 AM,Mission,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/15/2024 12:00:00 AM,Mission,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/15/2024 12:00:00 AM,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/15/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/15/2024 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,M
07/15/2024 12:00:00 AM,Pacific,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,M
07/15/2024 12:00:00 AM,N Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/15/2024 12:00:00 AM,Harbor,VEHICLE - STOLEN,0,
07/15/2024 12:00:00 AM,77th Street,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),26,F
07/15/2024 12:00:00 AM,Southeast,THEFT OF IDENTITY,20,F
07/15/2024 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),38,M
07/15/2024 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,F
07/16/2024 12:00:00 AM,N Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X
07/16/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/16/2024 12:00:00 AM,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),40,F
07/16/2024 12:00:00 AM,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),43,M
07/16/2024 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),61,F
07/16/2024 12:00:00 AM,Pacific,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,F
07/16/2024 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),27,F
07/16/2024 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26,F
07/16/2024 12:00:00 AM,N Hollywood,BURGLARY FROM VEHICLE,39,F
07/16/2024 12:00:00 AM,Hollenbeck,INTIMATE PARTNER - AGGRAVATED ASSAULT,37,F
07/16/2024 12:00:00 AM,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,F
07/16/2024 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/16/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/16/2024 12:00:00 AM,Mission,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),20,M
07/16/2024 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,37,M
07/16/2024 12:00:00 AM,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),40,M
07/17/2024 12:00:00 AM,Foothill,THEFT PLAIN - PETTY ($950 & UNDER),50,M
07/17/2024 12:00:00 AM,Pacific,VANDALISM - MISDEAMEANOR ($399 OR UNDER),32,M
07/17/2024 12:00:00 AM,Mission,VEHICLE - STOLEN,0,
07/17/2024 12:00:00 AM,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),31,F
07/17/2024 12:00:00 AM,Newton,VEHICLE - STOLEN,0,
07/17/2024 12:00:00 AM,Hollywood,BIKE - STOLEN,46,F
07/17/2024 12:00:00 AM,Rampart,BURGLARY FROM VEHICLE,36,F
07/17/2024 12:00:00 AM,Devonshire,DRIVING WITHOUT OWNER CONSENT (DWOC),30,M
07/17/2024 12:00:00 AM,Devonshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X
07/17/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,45,M
07/17/2024 12:00:00 AM,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",20,M
07/17/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/17/2024 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/17/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/17/2024 12:00:00 AM,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,F
07/17/2024 12:00:00 AM,Rampart,TRESPASSING,0,X
07/17/2024 12:00:00 AM,Olympic,THEFT OF IDENTITY,27,M
07/17/2024 12:00:00 AM,Central,BURGLARY FROM VEHICLE,38,M
07/17/2024 12:00:00 AM,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),45,M
07/17/2024 12:00:00 AM,Pacific,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X
07/17/2024 12:00:00 AM,Southwest,TRESPASSING,23,X
07/17/2024 12:00:00 AM,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,M
07/18/2024 12:00:00 AM,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",54,F
07/18/2024 12:00:00 AM,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),23,M
07/18/2024 12:00:00 AM,West Valley,VEHICLE - STOLEN,0,
07/18/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/18/2024 12:00:00 AM,Topanga,VEHICLE - STOLEN,0,
07/18/2024 12:00:00 AM,Central,THEFT PLAIN - PETTY ($950 & UNDER),76,M
07/18/2024 12:00:00 AM,Pacific,THEFT PLAIN - PETTY ($950 & UNDER),36,F
07/18/2024 12:00:00 AM,Devonshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/18/2024 12:00:00 AM,Hollenbeck,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X
07/18/2024 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,M
07/18/2024 12:00:00 AM,77th Street,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,F
07/18/2024 12:00:00 AM,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/18/2024 12:00:00 AM,Southeast,THEFT OF IDENTITY,50,F
07/18/2024 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),38,M
07/18/2024 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,F
07/18/2024 12:00:00 AM,Central,VEHICLE - STOLEN,0,
07/18/2024 12:00:00 AM,Foothill,VEHICLE - STOLEN,0,
07/18/2024 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,23,M
07/19/2024 12:00:00 AM,77th Street,FAILURE TO YIELD,44,M
07/19/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/19/2024 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,43,F
07/19/2024 12:00:00 AM,Northeast,VEHICLE - STOLEN,0,
07/19/2024 12:00:00 AM,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),33,F
07/19/2024 12:00:00 AM,West Valley,BURGLARY FROM VEHICLE,39,F
07/19/2024 12:00:00 AM,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,X
07/19/2024 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),69,M
07/19/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/19/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/19/2024 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",23,F
07/19/2024 12:00:00 AM,Central,TRESPASSING,0,X
07/19/2024 12:00:00 AM,Rampart,VEHICLE - STOLEN,0,
07/19/2024 12:00:00 AM,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,
07/19/2024 12:00:00 AM,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,F
07/19/2024 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,0,
07/19/2024 12:00:00 AM,Harbor,BURGLARY,0,M
07/19/2024 12:00:00 AM,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",53,M
07/19/2024 12:00:00 AM,Pacific,THEFT PLAIN - PETTY ($950 & UNDER),0,X
07/19/2024 12:00:00 AM,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28,F
07/19/2024 12:00:00 AM,Hollywood,PICKPOCKET,23,M
07/19/2024 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,M
07/19/2024 12:00:00 AM,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,
07/19/2024 12:00:00 AM,Northeast,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,
07/19/2024 12:00:00 AM,N Hollywood,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,M
07/20/2024 12:00:00 AM,Pacific,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,
07/20/2024 12:00:00 AM,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,M
07/20/2024 12:00:00 AM,Olympic,BURGLARY FROM VEHICLE,24,F
07/20/2024 12:00:00 AM,Harbor,VEHICLE - STOLEN,0,
07/20/2024 12:00:00 AM,Northeast,THEFT OF IDENTITY,48,M
07/20/2024 12:00:00 AM,Mission,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,M
07/20/2024 12:00:00 AM,Southwest,VEHICLE - STOLEN,0,
